# Date:     2019-03-06 15:23:46
# Database: cvs
# Target:   lmc_cepheids
# Query:    I>=8 and I<=30 
# Objects:  3344
# Columns:
# ID	Field	StarID	I	V	P_1	dP_1	A_1
 2054	 162.2	38548	14.879	15.576	2.7679043	0.0000028	0.203
 2055	 160.3	12047	15.347	16.104	3.4250114	0.0000094	0.511
 2056	 162.1	91230	13.215	14.078	15.8439736	0.0000226	0.704
 2057	 163.4	86772	15.514	16.226	2.7621044	0.0000011	0.400
 2058	 164.2	5416	15.457	16.172	2.8045230	0.0000047	0.448
 2059	 159.3	14335	14.450	15.307	4.4431060	0.0000276	0.191
 2060	 161.2	25650	14.990	15.765	4.2815463	0.0000079	0.422
 2061	 160.4	38136	13.806	14.614	9.7410811	0.0000446	0.347
 2062	 162.3	43719	15.830	16.431	1.4700312	0.0000011	0.228
 2063	 161.4	21008	16.223	17.009	1.4476742	0.0000032	0.175
 2064	 164.1	23238	15.537	16.332	3.0848254	0.0000053	0.418
 2065	 165.1	4584	15.028	15.738	3.7846847	0.0000069	0.596
 2066	 162.3	43538	14.105	14.784	7.4423174	0.0000061	0.555
 2067	 160.4	17181	16.556	17.204	1.2817305	0.0000111	0.095
 2068	 160.4	38146	15.203	15.975	3.6924247	0.0000109	0.281
 2069	 162.2	117140	15.754	16.515	2.5395621	0.0000008	0.449
 2070	 160.2	21078	16.961	17.502	0.5877246	0.0000007	0.193
 2071	 162.4	41392	16.271	16.939	1.5468906	0.0000027	0.207
 2072	 165.2	25105	16.713	17.264	0.7380574	0.0000015	0.306
 2073	 161.2	73803	15.173	15.765	2.0107128	0.0000035	0.269
 2074	 165.4	5062	15.197	15.921	3.4735989	0.0000053	0.445
 2075	 163.3	87377	14.845	15.549	4.1678168	0.0000052	0.464
 2076	 162.1	29868	14.789	15.512	3.0889060	0.0000050	0.189
 2077	 161.1	41516	15.809	16.470	1.5983403	0.0000013	0.199
 2078	 165.4	27451	15.364	16.118	3.1290302	0.0000058	0.459
 2079	 162.2	38615	15.232	15.983	3.4209047	0.0000018	0.404
 2080	 162.2	40708	17.732	18.260	0.3380080	0.0000002	0.121
 2081	 164.4	14102	15.415	16.085	2.7965516	0.0000027	0.566
 2082	 162.2	38621	14.953	15.760	4.9812302	0.0000449	0.091
 2083	 160.1	57413	16.814	17.491	0.7696401	0.0000011	0.204
 2084	 162.4	59587	15.183	15.880	2.9596173	0.0000032	0.259
 2085	 162.2	136579	15.246	15.876	2.0879263	0.0000020	0.204
 2086	 162.2	136580	14.778	15.399	2.5793555	0.0000021	0.233
 2087	 162.3	143032	17.320	17.945	0.5205094	0.0000003	0.230
 2088	 163.1	19044	15.030	15.764	2.8170026	0.0000113	0.119
 2089	 160.1	24709	16.848	17.425	0.6604201	0.0000006	0.253
 2090	 162.2	136552	14.168	14.930	7.2263791	0.0000063	0.497
 2091	 167.6	20	15.353	16.174	3.4169899	0.0000035	0.474
 2092	 163.3	87451	15.421	16.085	2.7041216	0.0000020	0.547
 2093	 162.2	58210	14.693	15.495	5.0449304	0.0000036	0.430
 2094	 162.2	136554	14.260	15.118	7.5701883	0.0000155	0.250
 2095	 167.8	24	15.323	15.993	1.6426150	0.0000037	0.162
 2096	 161.3	82027	14.010	15.044	5.9720650	0.0000285	0.210
 2097	 162.4	129354	15.221	16.005	4.0109018	0.0000034	0.317
 2098	 166.7	364	17.164	18.000	0.7671147	0.0000015	0.230
 2099	 162.2	136556	14.258	14.962	6.8938013	0.0000128	0.211
 2100	 162.4	59557	14.653	15.460	5.8480873	0.0000154	0.182
 2101	 162.4	59610	15.012	15.705	3.5574181	0.0000018	0.495
 2102	 162.2	58178	13.654	14.552	12.2633195	0.0000196	0.387
 2103	 162.1	107889	18.051	18.671	0.3913544	0.0000008	0.076
 2104	 162.4	129359	14.937	15.585	2.7280949	0.0000035	0.219
 2105	 161.3	82078	15.193	16.101	4.7479744	0.0000097	0.489
 2106	 162.3	63581	14.702	15.538	5.2938004	0.0000073	0.281
 2107	 162.3	63585	14.866	15.631	2.6243078	0.0000037	0.191
 2108	 163.3	41688	15.272	15.971	3.2801219	0.0000047	0.414
 2109	 162.2	136563	14.384	15.163	6.5179412	0.0000038	0.548
 2110	 164.3	12378	16.253	16.883	1.0919726	0.0000042	0.218
 2111	 165.1	9840	15.560	16.235	2.3740552	0.0000017	0.586
 2112	 162.3	63595	14.771	15.425	4.1159516	0.0000019	0.626
 2113	 162.1	45353	15.542	16.768	4.6134005	0.0000045	0.483
 2114	 168.6	42535	14.378	15.034	3.9941467	0.0000174	0.240
 2115	 164.2	38440	15.247	16.076	3.8791389	0.0000193	0.246
 2116	 166.8	210	16.240	16.668	0.6491814	0.0000031	0.056
 2117	 164.3	43463	15.131	15.728	2.1652918	0.0000071	0.195
 2118	 169.7	83172	15.060	15.723	2.4461347	0.0000026	0.176
 2119	 169.8	51	14.931	15.508	2.3693074	0.0000014	0.228
 2120	 168.6	50	15.038	15.869	4.6084523	0.0000197	0.186
 2121	 166.5	28	14.902	15.578	4.0788188	0.0000066	0.580
 2122	 168.8	51545	15.497	16.122	2.5743725	0.0000011	0.666
 2123	 163.3	42032	16.654	17.274	0.5430599	0.0000010	0.122
 2124	 169.7	83123	14.525	15.296	4.0439894	0.0000103	0.191
 2125	 163.3	105216	18.089	18.714	0.3091733	0.0000006	0.135
 2126	 163.3	103694	15.420	16.006	1.8148615	0.0000031	0.284
 2127	 168.8	25	14.296	15.138	7.4130671	0.0000121	0.264
 2128	 168.8	74	14.953	15.537	2.3504085	0.0000022	0.260
 2129	 168.5	40550	14.985	15.672	4.0089573	0.0000034	0.630
 2130	 169.6	90	15.147	15.834	2.3572510	0.0000032	0.157
 2131	 168.6	42939	16.966	17.603	0.6684652	0.0000008	0.257
 2132	 168.8	51430	14.634	15.442	4.6823873	0.0000074	0.402
 2133	 168.7	49370	13.853	14.741	11.2626615	0.0000787	0.386
 2134	 167.8	42770	15.006	15.823	4.4839742	0.0000097	0.377
 2135	 170.6	61388	17.855	18.330	0.2667945	0.0000004	0.114
 2136	 165.4	16412	15.422	16.129	2.9270482	0.0000039	0.460
 2137	 165.3	15797	14.520	15.289	4.2103432	0.0000312	0.156
 2138	 164.2	16386	15.460	16.206	3.0108718	0.0000049	0.478
 2139	 169.8	79	15.370	16.117	2.1877727	0.0000036	0.107
 2140	 170.5	60	15.306	15.982	3.0936494	0.0000012	0.563
 2141	 165.1	14599	15.214	15.935	2.2946503	0.0000274	0.204
 2142	 164.2	16349	14.791	15.619	5.3317290	0.0000557	0.124
 2143	 168.6	11392	16.721	17.393	0.8554214	0.0000013	0.178
 2144	 166.7	118	15.622	16.278	1.7511829	0.0000041	0.205
 2145	 168.7	13079	14.456	15.335	6.2272111	0.0000093	0.290
 2146	 169.8	74835	14.803	15.590	4.9202480	0.0000034	0.380
 2147	 169.8	75460	16.950	17.493	0.5412792	0.0000003	0.272
 2148	 168.5	51041	15.367	16.119	3.2355813	0.0000036	0.455
 2149	 169.5	97	15.223	15.939	3.4051457	0.0000054	0.193
 2150	 169.6	48	14.532	15.242	3.5314847	0.0000065	0.181
 2151	 165.2	35781	14.757	15.622	5.8531899	0.0001155	0.053
 2152	 169.7	83145	14.558	15.383	5.9381725	0.0000046	0.422
 2153	 170.6	60390	14.871	15.533	4.1455630	0.0000038	0.620
 2154	 169.5	17423	14.945	15.675	3.1860787	0.0000053	0.170
 2155	 167.8	9092	15.822	16.549	1.5341284	0.0000045	0.157
 2156	 165.4	39706	14.991	15.769	4.4423753	0.0000110	0.401
 2157	 169.6	20581	14.656	15.395	5.3371223	0.0000077	0.263
 2158	 168.6	53792	14.332	15.063	4.1863186	0.0000175	0.172
 2159	 169.5	17384	14.989	15.751	4.4097110	0.0000027	0.466
 2160	 171.7	26	15.361	16.101	3.2058181	0.0000041	0.435
 2161	 169.7	103194	15.305	15.971	2.0304246	0.0000023	0.221
 2162	 167.5	24801	17.176	18.699	2.5362274	0.0000100	0.284
 2163	 169.6	99011	15.322	16.022	2.1735232	0.0000039	0.210
 2164	 171.7	26869	15.201	15.821	3.1124072	0.0000039	0.371
 2165	 171.5	39579	15.719	16.448	2.4739590	0.0000047	0.291
 2166	 171.5	99	16.325	16.983	0.9291491	0.0000022	0.106
 2167	 168.6	11516	16.868	17.538	0.7240908	0.0000010	0.190
 2168	 169.7	103139	13.563	14.600	15.9919580	0.0000256	0.503
 2169	 169.8	94184	15.161	15.707	2.1764548	0.0000041	0.279
 2170	 169.7	20159	14.361	15.126	6.2915059	0.0000055	0.435
 2171	 170.8	46171	14.659	15.393	4.7111700	0.0000113	0.425
 2172	 171.7	26872	15.535	16.264	1.9557215	0.0000058	0.150
 2173	 167.6	33111	17.509	18.406	0.5840497	0.0000011	0.228
 2174	 172.8	23628	13.831	14.571	8.3031424	0.0000586	0.507
 2175	 169.7	103363	16.424	17.043	0.9325614	0.0000005	0.192
 2176	 168.8	64450	12.767	13.849	23.0498980	0.0000744	0.516
 2177	 167.8	50808	15.103	15.812	3.7069186	0.0000039	0.519
 2178	 169.8	94199	15.360	16.021	2.7099863	0.0000007	0.544
 2179	 171.5	47	15.371	16.003	1.9680162	0.0000048	0.220
 2180	 169.6	99056	15.495	16.163	2.5877856	0.0000009	0.563
 2181	 171.8	43	15.040	15.833	4.2565637	0.0000100	0.356
 2182	 171.5	125	16.157	16.807	1.1232439	0.0000166	0.185
 2183	 169.6	20693	14.856	15.510	2.7508709	0.0000036	0.211
 2184	 169.5	84375	15.025	15.787	4.1664780	0.0000026	0.435
 2185	 170.8	46195	15.149	15.882	3.4654372	0.0000052	0.480
 2186	 169.8	94379	16.236	16.896	1.7072449	0.0000006	0.364
 2187	 172.7	28196	16.346	16.872	0.9626708	0.0000010	0.383
 2188	 171.5	61	15.354	16.034	2.8529229	0.0000035	0.563
 2189	 168.8	27440	13.529	14.280	10.9912539	0.0000205	0.292
 2190	 169.6	20713	15.180	15.802	1.9375187	0.0000012	0.266
 2191	 169.7	20262	14.819	15.497	4.2070310	0.0000019	0.619
 2192	 168.7	25501	16.786	17.421	0.7372216	0.0000010	0.218
 2193	 171.5	48458	15.308	15.988	3.0859945	0.0000053	0.414
 2194	 169.8	17994	14.386	15.103	5.4874526	0.0000030	0.561
 2195	 171.5	9406	15.238	15.852	2.1297628	0.0000074	0.231
 2196	 171.5	9411	15.258	15.870	2.0700323	0.0000063	0.243
 2197	 171.5	9414	15.166	15.835	3.4283602	0.0000046	0.524
 2198	 169.6	40947	14.320	15.192	7.0915654	0.0000131	0.283
 2199	 170.7	11589	14.473	15.095	3.5297969	0.0000166	0.193
 2200	 169.7	40909	14.470	15.231	6.3831159	0.0000151	0.181
 2201	 170.7	12669	17.981	18.493	0.2651954	0.0000003	0.212
 2202	 168.8	77035	15.247	16.025	3.4962831	0.0000018	0.420
 2203	 169.7	40949	14.912	15.532	2.5622844	0.0000017	0.266
 2204	 169.6	118484	14.032	14.798	7.5501095	0.0000057	0.538
 2205	 169.6	40951	14.579	15.381	5.9927022	0.0000040	0.552
 2206	 168.6	64385	16.806	17.579	0.8868622	0.0000022	0.182
 2207	 166.8	21488	15.737	16.490	1.7355992	0.0000045	0.273
 2208	 170.5	16561	14.132	15.062	3.5679883	0.0000050	0.153
 2209	 167.7	17445	14.105	14.998	9.1794608	0.0001121	0.108
 2210	 169.6	118489	14.534	15.201	3.2670830	0.0000031	0.190
 2211	 171.8	31099	13.928	14.729	9.3346190	0.0000366	0.460
 2212	 167.5	10416	15.978	17.065	3.2638129	0.0000111	0.201
 2213	 168.8	77043	15.051	15.694	2.4177942	0.0000037	0.155
 2214	 170.5	92076	15.307	16.081	3.5970589	0.0000026	0.345
 2215	 169.6	41014	15.354	16.105	3.2408617	0.0000010	0.486
 2216	 171.8	6135	15.405	16.203	3.1875249	0.0000060	0.521
 2217	 169.7	40970	14.895	15.563	2.3120543	0.0000187	0.133
 2218	 167.8	50890	15.973	16.681	2.0656322	0.0000031	0.320
 2219	 169.6	40965	14.025	14.731	5.2726303	0.0000094	0.174
 2220	 166.5	20300	17.369	18.187	0.6554669	0.0000013	0.235
 2221	 170.5	92092	15.563	16.249	1.8810659	0.0000017	0.239
 2222	 171.8	31159	15.930	16.523	1.4482035	0.0000024	0.290
 2223	 172.6	33676	14.618	15.172	2.9686849	0.0000112	0.144
 2224	 172.8	30135	14.722	15.560	5.3399623	0.0000180	0.350
 2225	 169.7	40924	14.373	15.182	7.0240676	0.0000059	0.442
 2226	 169.5	100588	14.890	15.693	4.6568272	0.0000030	0.501
 2227	 169.6	41033	14.994	15.758	3.6856215	0.0000087	0.236
 2228	 170.6	94484	15.309	16.121	3.4482612	0.0000014	0.481
 2229	 169.6	118501	14.724	15.453	4.8745455	0.0000019	0.545
 2230	 168.6	64268	15.779	16.722	3.1306178	0.0000065	0.316
 2231	 168.6	64272	15.993	17.003	2.9083208	0.0000040	0.495
 2232	 172.5	6487	15.220	16.022	4.0398801	0.0000062	0.506
 2233	 169.7	40930	14.802	15.503	3.0482614	0.0000056	0.189
 2234	 168.8	27501	14.816	15.547	4.6414022	0.0000022	0.533
 2235	 172.5	6488	15.144	15.781	2.3442177	0.0000052	0.256
 2236	 171.8	6181	15.585	16.400	3.0128978	0.0000040	0.403
 2237	 171.6	8182	14.745	15.630	1.7933187	0.0000038	0.150
 2238	 170.5	110639	14.938	15.521	2.3650258	0.0000021	0.219
 2239	 172.6	6635	17.188	17.725	0.4664052	0.0000006	0.214
 2240	 171.7	6780	15.377	16.088	2.0805287	0.0000064	0.161
 2241	 169.8	36463	15.015	15.647	3.4467453	0.0000066	0.212
 2242	 171.6	8212	15.029	15.981	4.8751018	0.0000164	0.272
 2243	 172.8	30139	14.840	15.570	4.3332930	0.0000055	0.621
 2244	 169.8	36470	14.949	15.679	4.2269750	0.0000021	0.509
 2245	 168.8	77067	14.869	15.425	2.5295967	0.0000024	0.182
 2246	 172.8	5743	14.449	15.188	5.5500203	0.0000096	0.544
 2247	 170.6	94511	15.572	16.359	2.8934282	0.0000032	0.199
 2248	 169.8	114989	15.074	15.728	2.2486464	0.0000018	0.216
 2249	 169.7	124344	14.357	15.133	5.9764993	0.0000029	0.575
 2250	 169.5	100642	14.875	15.716	4.8343799	0.0000030	0.490
 2251	 169.8	114997	15.378	16.015	1.8236990	0.0000017	0.198
 2252	 166.3	1	14.080	15.050	9.5272620	0.0004856	0.115
 2254	 169.8	115005	15.325	15.905	1.8298133	0.0000010	0.264
 2255	 169.7	124428	15.058	15.643	3.4088642	0.0000024	0.345
 2256	 170.5	36241	14.881	15.656	4.6382277	0.0000028	0.446
 2257	 169.8	36628	15.590	16.302	1.8929516	0.0000018	0.140
 2258	 168.7	84865	16.882	17.476	0.7229224	0.0000010	0.203
 2259	 171.7	12998	15.501	16.147	2.4173718	0.0000024	0.569
 2260	 169.6	137048	16.265	16.971	1.1864614	0.0000015	0.230
 2261	 168.5	31555	16.673	17.331	0.9601434	0.0000013	0.270
 2262	 168.7	84636	14.202	15.019	7.8091762	0.0000366	0.406
 2263	 169.7	62213	14.677	15.339	3.2363599	0.0000027	0.215
 2264	 169.7	62267	15.240	16.081	3.8808875	0.0000030	0.253
 2265	 169.7	62214	14.792	15.497	4.6281968	0.0000019	0.532
 2266	 169.6	137071	16.258	17.001	1.3090665	0.0000029	0.161
 2267	 169.7	62274	15.240	15.956	3.3070019	0.0000015	0.539
 2268	 170.7	72445	15.268	15.992	3.1054632	0.0000102	0.436
 2269	 170.7	72391	14.332	15.137	6.9775855	0.0000350	0.363
 2270	 172.5	40939	15.257	15.961	3.2261098	0.0000070	0.590
 2271	 169.8	135702	15.049	15.672	2.3145955	0.0000068	0.232
 2272	 171.7	13007	15.284	16.000	3.3121960	0.0000042	0.503
 2273	 169.7	62281	15.163	15.879	3.3805031	0.0000015	0.492
 2274	 170.5	111335	16.706	17.293	0.8042675	0.0000005	0.188
 2275	 169.7	62287	15.047	15.673	2.4552874	0.0000020	0.260
 2276	 170.6	30199	14.368	15.022	3.7789205	0.0000266	0.137
 2277	 172.8	36476	14.357	15.098	4.3257782	0.0000206	0.249
 2278	 172.6	40434	15.513	16.255	2.9024106	0.0000043	0.450
 2279	 169.8	135709	14.861	15.620	4.1326421	0.0000026	0.407
 2280	 170.5	110709	15.621	16.331	2.5244549	0.0000010	0.508
 2281	 169.7	144630	15.072	15.762	3.7686311	0.0000016	0.524
 2282	 172.6	13569	14.982	15.629	2.4052407	0.0000105	0.149
 2283	 170.6	112427	16.179	16.816	1.7741361	0.0000004	0.533
 2284	 167.3	10	15.541	16.445	3.6357713	0.0000069	0.545
 2285	 169.5	52435	15.168	15.738	2.2155758	0.0000023	0.184
 2286	 168.6	32842	14.040	14.808	9.2159511	0.0003533	0.084
 2287	 172.5	40945	15.306	16.220	4.0347884	0.0000094	0.366
 2288	 169.6	61063	15.458	16.184	2.9711446	0.0000012	0.453
 2289	 169.5	52446	15.155	15.915	3.7126964	0.0000017	0.470
 2290	 170.5	130124	15.349	16.141	3.2949135	0.0000017	0.346
 2291	 172.7	40428	15.348	16.010	2.0558880	0.0000074	0.226
 2292	 172.5	13500	15.479	16.238	2.9816829	0.0000054	0.435
 2293	 171.5	58395	15.188	15.752	1.9398681	0.0000058	0.144
 2294	 167.3	11	15.420	16.473	4.7132928	0.0000857	0.188
 2295	 168.2	35	15.375	16.027	2.9115708	0.0000053	0.420
 2296	 172.8	11924	14.620	15.361	5.1951434	0.0000113	0.503
 2297	 170.5	130130	15.400	15.940	1.8676484	0.0000010	0.299
 2298	 169.8	135758	14.984	15.708	3.7755644	0.0000016	0.476
 2299	 168.4	24242	15.156	15.949	2.7372572	0.0000062	0.231
 2300	 169.7	62331	15.260	15.880	2.9425593	0.0000014	0.412
 2301	 169.8	123697	15.044	15.793	4.2964772	0.0000207	0.247
 2302	 170.6	45537	15.353	16.028	2.8700464	0.0000040	0.619
 2303	 169.6	61000	14.737	15.498	3.5086100	0.0000058	0.227
 2304	 166.4	46	15.081	15.758	3.4513038	0.0000036	0.603
 2305	 168.4	23	15.007	15.885	4.9378259	0.0000076	0.471
 2306	 170.5	55477	15.128	15.831	2.4615973	0.0000049	0.171
 2307	 168.4	24220	13.973	15.076	14.1901114	0.0000805	0.389
 2308	 169.2	1	14.597	15.390	5.7373087	0.0000056	0.472
 2309	 169.3	47	15.258	15.998	3.3438272	0.0000017	0.465
 2310	 169.4	50714	16.396	17.086	1.2713288	0.0000010	0.177
 2311	 171.6	24129	15.554	16.237	1.9543781	0.0000117	0.178
 2312	 170.5	55492	15.581	16.308	2.7317564	0.0000019	0.297
 2313	 170.5	130173	15.466	16.361	3.2848970	0.0000032	0.355
 2314	 169.1	62146	14.869	15.625	4.6549569	0.0000037	0.446
 2315	 169.2	65	14.973	15.635	2.6999981	0.0000037	0.183
 2316	 171.5	67937	14.910	15.627	4.3216149	0.0000097	0.405
 2317	 169.1	60	15.026	15.776	4.0159509	0.0000029	0.323
 2318	 172.7	21192	14.739	15.362	4.4664266	0.0000106	0.460
 2319	 168.2	42741	14.913	15.608	2.6785946	0.0000123	0.205
 2320	 171.6	24138	15.652	16.147	1.0459483	0.0000061	0.043
 2321	 170.5	55667	15.848	16.553	2.1120789	0.0000014	0.349
 2322	 171.7	19925	15.568	16.311	2.7770610	0.0000081	0.269
 2323	 169.2	73501	15.718	16.493	1.8366403	0.0000016	0.231
 2324	 168.2	25	14.872	15.463	2.6594596	0.0000062	0.216
 2325	 172.8	18028	13.923	14.731	9.2679162	0.0000395	0.498
 2326	 168.1	41203	15.405	16.136	2.1384653	0.0000065	0.157
 2327	 170.4	28	15.299	15.937	3.0959336	0.0000020	0.531
 2328	 169.1	198	16.296	16.851	0.9519981	0.0000009	0.200
 2329	 172.5	20663	14.279	14.979	5.6977369	0.0000104	0.534
 2330	 167.2	33991	16.676	17.343	0.8447551	0.0000007	0.343
 2331	 172.7	21194	14.566	15.480	6.5014987	0.0000638	0.131
 2332	 167.4	3512	16.164	16.926	1.5571079	0.0000022	0.260
 2333	 171.5	29923	15.988	16.608	1.3229269	0.0000031	0.204
 2334	 170.3	40	15.483	16.103	1.7282340	0.0000015	0.259
 2335	 169.2	73511	15.222	16.154	4.8007909	0.0000037	0.497
 2336	 168.4	7666	14.568	15.580	7.6714961	0.0000465	0.246
 2337	 166.2	19629	13.635	14.591	13.1429153	0.0000726	0.550
 2338	 170.4	46	15.285	16.042	3.3972653	0.0000016	0.455
 2339	 172.7	47082	14.460	15.174	3.8830669	0.0000247	0.212
 2340	 167.2	7603	14.882	15.632	4.4310456	0.0000053	0.604
 2341	 171.8	43221	15.538	16.283	2.6020412	0.0000028	0.502
 2342	 171.6	57269	15.407	16.124	2.9395111	0.0000033	0.536
 2343	 166.4	18850	16.240	17.132	1.4670086	0.0000024	0.262
 2344	 167.1	6151	14.767	15.649	4.0969145	0.0000156	0.234
 2345	 169.2	2474	18.092	18.627	0.3021700	0.0000002	0.216
 2346	 169.2	92016	17.148	17.793	0.6289684	0.0000003	0.219
 2347	 169.2	91747	15.162	16.017	4.1548159	0.0000033	0.383
 2348	 172.8	42669	14.174	15.082	8.5145775	0.0000435	0.294
 2349	 169.1	80860	14.675	15.410	4.9959473	0.0000035	0.479
 2350	 170.4	63940	14.917	15.778	4.6064313	0.0000102	0.141
 2351	 167.3	34161	15.908	16.617	2.3696581	0.0000145	0.242
 2352	 172.6	47469	15.259	15.962	2.1543558	0.0000069	0.196
 2353	 167.3	10261	14.956	15.713	4.5088698	0.0000087	0.428
 2354	 169.2	19365	15.066	15.853	4.2916011	0.0000024	0.461
 2355	 171.3	45	15.351	16.030	3.1205757	0.0000090	0.437
 2356	 172.7	47119	14.881	15.637	4.6080794	0.0000153	0.475
 2357	 169.4	13626	15.212	15.878	2.3232011	0.0000067	0.225
 2358	 166.2	19810	16.326	17.069	1.7460993	0.0000027	0.305
 2359	 169.2	19380	15.114	15.758	2.3614962	0.0000024	0.233
 2360	 171.3	47	15.284	15.973	3.3180709	0.0000123	0.455
 2361	 169.4	13630	15.484	16.335	3.4721052	0.0000133	0.178
 2362	 170.4	85	15.537	16.231	2.7313460	0.0000013	0.502
 2363	 170.1	55	14.707	15.501	5.3455648	0.0000154	0.365
 2364	 167.2	15372	16.246	17.020	1.2505561	0.0000020	0.232
 2365	 171.2	20	15.670	16.453	2.7113754	0.0000056	0.263
 2366	 168.4	31111	15.406	16.237	3.4485258	0.0000052	0.418
 2367	 167.2	40273	16.447	17.162	1.0385638	0.0000016	0.181
 2368	 171.3	51	15.187	15.943	3.9546271	0.0000166	0.380
 2369	 169.3	77530	15.069	15.873	4.2368207	0.0000043	0.336
 2370	 169.2	91782	15.197	15.816	2.1620227	0.0000021	0.239
 2371	 171.3	55	15.541	16.255	2.8244274	0.0000132	0.462
 2372	 171.1	32	15.320	15.986	2.9988295	0.0000067	0.510
 2373	 169.2	91787	15.369	16.099	2.9370163	0.0000072	0.288
 2374	 169.2	91791	15.365	16.071	2.2034408	0.0000022	0.195
 2375	 171.3	61	15.284	15.875	3.0735156	0.0000088	0.403
 2376	 169.2	91794	15.731	17.133	5.2619072	0.0000053	0.458
 2377	 171.3	63	15.434	16.110	2.9479126	0.0000066	0.409
 2378	 171.3	64	15.342	15.996	3.0311100	0.0000068	0.515
 2379	 171.1	150	16.434	17.138	1.2037213	0.0000027	0.168
 2380	 171.3	67	15.474	15.897	2.0079197	0.0000119	0.147
 2381	 172.4	23	15.219	16.010	3.6866030	0.0000107	0.257
 2382	 171.3	68	15.350	16.082	3.2773324	0.0000063	0.441
 2383	 167.1	40455	14.972	15.622	2.4735575	0.0000083	0.149
 2384	 171.3	71	15.410	16.151	3.0422222	0.0000085	0.406
 2385	 171.3	73	15.330	16.076	3.1938979	0.0000093	0.473
 2386	 171.3	72	15.403	16.101	2.9701293	0.0000076	0.510
 2387	 171.3	74	15.385	16.227	2.0649468	0.0000371	0.138
 2388	 169.2	91797	15.627	16.379	1.8893875	0.0000015	0.244
 2389	 171.3	76	15.088	15.904	4.4157302	0.0000388	0.213
 2390	 167.4	26695	17.163	17.872	0.5900992	0.0000014	0.126
 2391	 171.3	80	15.243	15.950	3.4285550	0.0000108	0.490
 2392	 169.3	77545	15.075	15.809	3.9412368	0.0000023	0.514
 2393	 167.4	8269	15.370	16.087	3.1235160	0.0000033	0.463
 2394	 169.2	91803	15.245	15.989	2.2849753	0.0000026	0.180
 2395	 169.3	77547	15.269	15.953	3.3109327	0.0000017	0.428
 2396	 170.3	14491	16.383	17.095	1.4770754	0.0000011	0.235
 2397	 170.1	46297	15.373	16.077	3.0921631	0.0000088	0.256
 2398	 171.3	86	15.658	16.364	1.8359461	0.0000080	0.174
 2399	 168.3	18622	15.889	16.730	1.6900229	0.0000051	0.158
 2400	 171.2	38	15.632	16.428	2.8000605	0.0000057	0.324
 2401	 169.1	80852	14.280	14.700	5.0640578	0.0000118	0.297
 2402	 169.2	91812	15.382	16.034	2.1342647	0.0000020	0.222
 2403	 172.1	21758	14.428	15.286	6.5532865	0.0000228	0.345
 2404	 167.1	12884	16.103	16.825	1.8840770	0.0000069	0.111
 2405	 169.4	63694	15.074	16.141	6.5320165	0.0000414	0.203
 2406	 171.4	47	15.379	-99.99	2.0905620	0.0000434	0.226
 2407	 169.1	16916	15.045	15.845	4.5170426	0.0000055	0.240
 2408	 170.4	81701	16.375	17.104	1.0529490	0.0000009	0.160
 2409	 170.3	73473	15.131	15.832	2.3191383	0.0000028	0.238
 2410	 170.4	81571	15.252	16.009	3.3903279	0.0000069	0.136
 2411	 167.2	40221	14.683	15.539	5.7985640	0.0000484	0.133
 2412	 168.1	63355	16.278	16.995	1.1789090	0.0000028	0.145
 2413	 171.3	97	15.343	16.093	3.3009440	0.0000063	0.468
 2414	 167.3	10257	14.927	15.722	4.6596926	0.0000122	0.472
 2415	 167.3	10330	16.423	17.054	0.9149048	0.0000028	0.199
 2416	 169.4	76082	15.121	15.960	4.2617715	0.0000143	0.292
 2417	 172.3	27487	15.093	15.779	3.6775372	0.0000047	0.520
 2418	 167.2	40254	14.942	15.754	4.1743109	0.0000065	0.417
 2419	 170.4	81586	14.938	15.871	5.3456797	0.0000066	0.347
 2420	 171.3	10563	15.240	15.903	3.3030524	0.0000053	0.488
 2421	 169.4	76093	15.213	15.920	2.2863053	0.0000081	0.203
 2422	 170.4	17075	15.468	16.170	1.9864348	0.0000025	0.183
 2423	 169.2	109545	15.061	15.816	2.6753448	0.0000029	0.255
 2424	 171.3	10570	15.427	16.155	3.0812677	0.0000047	0.450
 2425	 166.3	20368	14.325	15.058	7.2254805	0.0000235	0.473
 2426	 169.1	98892	16.010	16.580	1.2163704	0.0000006	0.231
 2427	 168.3	48900	17.188	18.042	0.7663762	0.0000013	0.184
 2428	 170.1	46322	14.887	15.688	4.8679259	0.0000265	0.197
 2429	 173.5	1	13.666	14.537	11.2313527	0.0000757	0.449
 2430	 166.2	19743	15.487	16.254	3.2003705	0.0000036	0.456
 2431	 168.4	14301	17.798	18.609	0.4988908	0.0000009	0.190
 2432	 171.1	6985	15.759	16.389	1.6869178	0.0000024	0.234
 2433	 169.3	32960	15.352	16.107	3.1172612	0.0000015	0.404
 2434	 169.2	109553	15.342	16.131	2.3323232	0.0000022	0.256
 2435	 170.1	46409	15.619	16.323	2.4772395	0.0000039	0.421
